origin_zone,destination_zone,trip_count,private,public,other,mixed,non_motorized,distance
238,307,38.98075,0.0,1.0,0.0,0.0,0.0,14.98626446233115
238,238,486.65377,0.0,0.0,0.0,0.0,1.0,0.0
248,19,73.65194,0.0,1.0,0.0,0.0,0.0,13.39974290880318
248,248,3905.45814,0.0,0.0,0.2002977632734274,0.0,0.7997022367265725,0.0
248,250,159.05605,0.0,1.0,0.0,0.0,0.0,3.624411690683142
247,663,,,,,,,2.0629855952440006
247,506,,,,,,,15.206844913949046
248,18,59.84304,0.0,1.0,0.0,0.0,0.0,12.671855457137067
248,593,66.28464,0.0,1.0,0.0,0.0,0.0,14.015245615300415
249,29,18.7619,0.0,1.0,0.0,0.0,0.0,5.893104099668184
249,245,18.65342,0.0,0.0,0.0,0.0,1.0,1.2972801570232018
501,244,147.9682,0.0,1.0,0.0,0.0,0.0,8.306797370073618
244,499,28.903709999999997,0.0,1.0,0.0,0.0,0.0,10.184695061498596
244,196,29.475170000000002,0.0,1.0,0.0,0.0,0.0,1.0389986143908538
242,770,144.7157,0.0,0.0,1.0,0.0,0.0,8.242020164075953
242,41,144.7157,1.0,0.0,0.0,0.0,0.0,11.522642563816518
248,20,,,,,,,12.686131936472476
248,476,310.3175,0.0,1.0,0.0,0.0,0.0,8.669692034788172
207,279,20.21504,0.0,1.0,0.0,0.0,0.0,10.701163934330307
247,249,,,,,,,3.381763933719548
247,313,,,,,,,18.726128079500043
236,653,977.0373,0.0,0.6666666666666667,0.33333333333333337,0.0,0.0,0.8749930915138567
236,220,325.6791,0.0,1.0,0.0,0.0,0.0,6.230083820302199
247,498,140.0531,0.0,1.0,0.0,0.0,0.0,14.648903278218254
247,22,185.3201,0.0,1.0,0.0,0.0,0.0,12.684153786087998
247,20,366.001,0.0,1.0,0.0,0.0,0.0,12.747223443309434
247,223,209.83079,0.8831883061585003,0.11681169384149961,0.0,0.0,0.0,5.405085111642229
247,14,24.03548,0.0,1.0,0.0,0.0,0.0,12.125108500341979
247,495,24.03548,0.0,1.0,0.0,0.0,0.0,11.95940242481818
247,444,24.18291,0.0,1.0,0.0,0.0,0.0,9.51590266004132
249,622,42.73408,0.0,1.0,0.0,0.0,0.0,3.5880611218068488
249,15,69.97336,0.0,1.0,0.0,0.0,0.0,8.601454210331779
245,244,,,,,,,0.9954379470960962
245,237,,,,,,,1.1067584450403811
245,30,,,,,,,6.5350837065665
242,639,107.8614,0.0,1.0,0.0,0.0,0.0,7.165297223333528
242,553,668.9205,0.0,1.0,0.0,0.0,0.0,21.089452845517634
249,434,274.8659,0.0,1.0,0.0,0.0,0.0,10.597753923515775
247,278,24.03548,0.0,1.0,0.0,0.0,0.0,11.560990266597999
247,10,32.69986,0.0,1.0,0.0,0.0,0.0,13.19724608450222
247,642,94.94816999999999,0.0,1.0,0.0,0.0,0.0,7.906486733873944
247,289,98.16266,0.0,1.0,0.0,0.0,0.0,14.702190315087929
247,230,212.05503,0.0,1.0,0.0,0.0,0.0,2.406186100858616
245,20,,,,,,,10.10260006154029
248,238,390.9382,0.0,1.0,0.0,0.0,0.0,1.9462363352389893
249,236,320.05626,0.0,0.0,0.0,0.0,1.0,0.3796256551069382
249,235,322.83332,0.0,0.0,0.0,0.0,1.0,0.8568973924923055
240,240,14.4414,0.0,0.0,0.0,0.0,1.0,0.0
240,248,57.26819999999999,0.7478286378828042,0.0,0.0,0.0,0.252171362117196,1.0476735692145283
242,646,668.9205,0.0,1.0,0.0,0.0,0.0,5.386884655506735
242,695,27.77073,0.0,1.0,0.0,0.0,0.0,6.1787965486758925
241,247,1487.088,1.0,0.0,0.0,0.0,0.0,1.4954994591336699
245,38,,,,,,,6.361486435196203
235,471,1025.926,0.0,0.0,0.0,1.0,0.0,7.7644224714794285
235,217,1013.821,0.0,1.0,0.0,0.0,0.0,2.6493771857751542
235,236,1025.926,1.0,0.0,0.0,0.0,0.0,0.7984065131745739
247,48,,,,,,,12.05819540027246
288,248,204.7654,0.0,1.0,0.0,0.0,0.0,15.423515371603129
248,247,778.0276700000001,0.0,0.16387874739724873,0.0,0.0,0.8361212526027513,0.903380075910067
247,594,407.3718,0.0,0.0,0.0,1.0,0.0,13.875611943579372
247,18,,,,,,,12.76506480644393
247,183,24.51069,0.0,1.0,0.0,0.0,0.0,5.435221923093302
247,496,24.4191,0.0,1.0,0.0,0.0,0.0,13.74035551962924
247,295,24.03548,0.0,1.0,0.0,0.0,0.0,16.891025233809977
240,661,43.36178,1.0,0.0,0.0,0.0,0.0,1.5291843068320026
242,0,,,,,,,
242,24,,,,,,,8.642621956135825
247,712,,,,,,,7.409527050090995
26,237,7.462460000000001,0.0,0.0,0.0,0.0,1.0,8.495693815323092
237,237,15.011099999999999,0.0,0.0,0.4961321955086569,0.0,0.5038678044913432,0.0
237,238,7.447489999999999,0.0,0.0,1.0,0.0,0.0,0.8568293143381769
237,187,7.4703800000000005,1.0,0.0,0.0,0.0,0.0,2.3244159948723673
187,237,7.4703800000000005,1.0,0.0,0.0,0.0,0.0,2.3244159948723673
237,16,15.88785,0.0,0.0,0.0,1.0,0.0,8.946708735318685
247,242,,,,,,,1.1998211973276232
237,773,7.41697,0.0,1.0,0.0,0.0,0.0,9.475995947089089
237,192,7.447489999999999,0.0,1.0,0.0,0.0,0.0,5.898917905811455
244,611,166.1206,0.0,1.0,0.0,0.0,0.0,15.089268415251281
244,700,155.0544,1.0,0.0,0.0,0.0,0.0,7.685841758760351
247,500,,,,,,,13.779112891364369
238,213,,,,,,,2.430312340411955
229,245,416.8226,0.0,1.0,0.0,0.0,0.0,2.9617401700676833
247,468,,,,,,,6.822048089715181
247,125,,,,,,,13.182865229560893
248,619,508.5623,0.0,1.0,0.0,0.0,0.0,8.349823696547366
244,51,452.8064,0.0,1.0,0.0,0.0,0.0,6.440922787397985
244,195,,,,,,,5.869338985776499
247,665,21.7546,0.0,1.0,0.0,0.0,0.0,2.4133051450333074
246,245,303.9707,0.0,0.0,0.0,0.0,1.0,0.6666477967565557
248,506,382.5433,0.0,1.0,0.0,0.0,0.0,15.380853645443828
235,291,180.9852,0.0,1.0,0.0,0.0,0.0,12.07990433900937
242,247,160.7328,0.0,0.0,0.0,0.0,1.0,1.1998211973276232
245,249,287.7486,1.0,0.0,0.0,0.0,0.0,1.2972801570232018
249,20,287.7486,1.0,0.0,0.0,0.0,0.0,9.393137973688255
245,657,302.8906,1.0,0.0,0.0,0.0,0.0,2.2569028555928217
245,245,550.7848,0.0,0.0,0.0,0.0,1.0,0.0
215,241,88.99486,0.0,1.0,0.0,0.0,0.0,4.406221030688884
246,690,120.9014,0.0,1.0,0.0,0.0,0.0,8.112012772046123
246,498,120.9014,0.0,1.0,0.0,0.0,0.0,12.533113502580429
247,410,79.75814,1.0,0.0,0.0,0.0,0.0,13.6368905328319
242,503,31.13372,0.0,1.0,0.0,0.0,0.0,11.854966210455725
244,307,530.91213,0.0,1.0,0.0,0.0,0.0,12.695994388252824
244,653,663.4403,0.0,0.9118265803268207,0.0,0.0,0.08817341967317933,2.255231070702129
236,624,266.4951,0.0,0.0,0.0,0.0,1.0,1.0694035539683917
249,286,45.19036,0.0,1.0,0.0,0.0,0.0,12.131776337505212
249,242,39.59492,0.0,1.0,0.0,0.0,0.0,2.523149358399702
240,441,68.38768,0.0,1.0,0.0,0.0,0.0,9.811759264238342
247,485,84.34289,0.0,1.0,0.0,0.0,0.0,8.599578014091428
235,235,,,,,,,0.0
235,650,222.748,0.0,1.0,0.0,0.0,0.0,3.9419115277491095
244,773,61.1011,1.0,0.0,0.0,0.0,0.0,11.079627824331993
247,315,80.75955,0.0,1.0,0.0,0.0,0.0,19.790781244739325
247,195,24.51069,0.0,0.0,0.0,0.0,1.0,4.517405914842193
247,668,24.18291,0.0,1.0,0.0,0.0,0.0,18.070272894667085
236,623,484.70331,0.0,0.0,0.0,0.0,1.0,0.5240565233926355
243,244,115.63432,0.0,0.0,0.0,0.0,1.0,2.1953343927729185
243,46,49.775290000000005,0.0,1.0,0.0,0.0,0.0,9.145027946891613
247,497,84.85798,0.0,1.0,0.0,0.0,0.0,14.1226817012926
245,216,74.70454000000001,0.0,1.0,0.0,0.0,0.0,3.1961517691515344
216,500,38.31599,0.0,1.0,0.0,0.0,0.0,11.282985391281304
248,244,14.38744,1.0,0.0,0.0,0.0,0.0,4.019154590147401
245,545,517.6072,0.0,1.0,0.0,0.0,0.0,21.20111994029554
245,382,517.6072,1.0,0.0,0.0,0.0,0.0,11.588437239512624
0,247,473.8528,1.0,0.0,0.0,0.0,0.0,
244,45,,,,,,,6.623683554543908
623,236,520.85218,0.0,0.0,0.0,0.0,1.0,0.5240565233926355
236,67,,,,,,,7.843740732095407
236,0,,,,,,,
249,243,37.735929999999996,0.0,0.0,0.0,0.0,1.0,2.140963854632544
243,442,334.6819,0.0,1.0,0.0,0.0,0.0,9.067428214390445
238,126,432.5962,0.0,0.0,1.0,0.0,0.0,10.36867830093451
238,660,865.1924,0.0,0.0,1.0,0.0,0.0,1.574255828947109
238,594,729.0821,0.0,1.0,0.0,0.0,0.0,11.920283633557117
238,49,737.7872,0.0,1.0,0.0,0.0,0.0,9.865385909165873
247,675,24.4191,0.0,1.0,0.0,0.0,0.0,20.553465238814844
243,307,316.4901,0.0,1.0,0.0,0.0,0.0,14.790837977019482
247,237,61.722,1.0,0.0,0.0,0.0,0.0,2.8157276748699953
247,650,130.597,0.0,1.0,0.0,0.0,0.0,6.5976980035143145
247,264,1051.3778,0.0,0.0,0.0,0.0,1.0,0.9122678121653419
241,361,43.209920000000004,1.0,0.0,0.0,0.0,0.0,5.727533737575698
247,340,24.18291,0.0,0.0,0.0,0.0,1.0,7.458293877691619
245,500,336.0246,0.0,1.0,0.0,0.0,0.0,11.0116652309207
245,778,336.0246,0.0,1.0,0.0,0.0,0.0,9.643804194726638
245,125,336.0246,0.0,1.0,0.0,0.0,0.0,10.88569935571317
237,172,7.428730000000001,0.0,1.0,0.0,0.0,0.0,2.380916757400874
237,516,7.428730000000001,0.0,1.0,0.0,0.0,0.0,10.660148490925799
247,53,43.46379,1.0,0.0,0.0,0.0,0.0,9.49894549498347
53,247,21.66545,1.0,0.0,0.0,0.0,0.0,9.49894549498347
239,213,670.1909,0.0,0.0,0.0,0.0,1.0,1.8426627120381243
244,270,,,,,,,11.698089622611871
244,245,239.08064,0.0,0.0,0.0,0.0,1.0,0.9954379470960962
244,236,128.84293,0.0,0.7747441012091234,0.0,0.0,0.22525589879087662,1.3882247442208866
456,0,91.69244,1.0,0.0,0.0,0.0,0.0,
247,207,270.79235,0.0,0.0,0.0,0.0,1.0,1.1605434639524288
207,247,84.34289,0.0,0.0,0.0,0.0,1.0,1.1605434639524288
623,646,,,,,,,2.1578942747651895
247,346,77.14635,1.0,0.0,0.0,0.0,0.0,8.311215032305302
247,227,93.90223,0.0,0.0,1.0,0.0,0.0,3.4437185382614994
237,235,15.01817,0.0,0.0,0.0,0.0,1.0,1.1761850096810404
235,237,7.49503,0.0,0.0,0.0,0.0,1.0,1.1761850096810404
237,498,7.377280000000001,0.0,1.0,0.0,0.0,0.0,12.12693742631637
247,58,80.75955,0.0,1.0,0.0,0.0,0.0,8.81479372634377
235,641,266.5829,0.0,1.0,0.0,0.0,0.0,3.836634055887856
239,238,1234.989,0.0,0.0,0.0,0.0,1.0,0.6300776455823509
287,247,198.5462,0.0,1.0,0.0,0.0,0.0,15.839856641600461
242,225,,,,,,,3.009641155916864
244,287,29.080990000000003,0.0,1.0,0.0,0.0,0.0,12.093987222147437
240,245,1141.457,1.0,0.0,0.0,0.0,0.0,2.004314702719075
240,15,1133.148,0.0,1.0,0.0,0.0,0.0,11.004666206931292
247,288,21.66545,0.0,1.0,0.0,0.0,0.0,15.14387328819584
247,240,21.79145,1.0,0.0,0.0,0.0,0.0,0.9776945773241885
261,0,1105.85698,0.0,0.30135247688177547,0.042138893946303976,0.0,0.6565086291719205,
261,662,147.6866,0.0,0.0,0.0,0.0,1.0,1.6561198781339421
261,22,,,,,,,13.255082033682909
261,182,127.2302,1.0,0.0,0.0,0.0,0.0,2.7320295666393304
250,67,,,,,,,12.556102680927847
264,226,209.4592,0.0,1.0,0.0,0.0,0.0,5.525969733728889
260,248,,,,,,,1.2874526023900346
251,448,91.40825,0.0,1.0,0.0,0.0,0.0,13.938680074558585
251,710,116.0222,0.0,1.0,0.0,0.0,0.0,6.85214185171637
251,252,788.10627,0.0,0.13031859269435833,0.22814652902076263,0.0,0.6415348782848791,1.2083052760664008
253,445,122.9601,0.0,1.0,0.0,0.0,0.0,14.439641518478028
260,260,,,,,,,0.0
260,660,,,,,,,1.3036998806185056
259,179,,,,,,,4.52741209768896
261,664,,,,,,,0.7860685269654751
664,261,,,,,,,0.7860685269654751
258,259,,,,,,,0.6139170516535392
225,258,,,,,,,8.476065394349506
264,255,363.96221,0.0,0.0,0.7742070255041038,0.22579297449589614,0.0,6.675331080261934
264,238,129.0771,0.0,0.0,1.0,0.0,0.0,3.0274523605166443
253,437,,,,,,,15.419361150569852
253,497,,,,,,,18.275069196578233
253,496,,,,,,,17.852390982174164
261,542,288.9235,0.0,1.0,0.0,0.0,0.0,23.672719393032533
258,712,296.5942,0.0,1.0,0.0,0.0,0.0,7.8178395443507664
258,0,1500.9489199999998,0.18138512002127297,0.5569727316236719,0.0,0.0,0.26164214835505534,
258,253,666.4972,0.0,1.0,0.0,0.0,0.0,3.2847685810473934
253,262,418.18534,0.0,0.4952194163477851,0.3168937964205058,0.0,0.18788678723170926,1.6655259633616353
253,240,161.64895,0.0,1.0,0.0,0.0,0.0,5.046720336016238
253,19,152.49500999999998,0.0,1.0,0.0,0.0,0.0,17.55773052813749
253,253,,,,,,,0.0
264,727,,,,,,,
251,0,529.05016,0.21733818207332173,0.0,0.0,0.0,0.7826618179266781,
251,251,,,,,,,0.0
253,238,,,,,,,6.111735080254113
263,33,304.9384,0.0,1.0,0.0,0.0,0.0,12.60923452828072
260,763,32.84599,0.0,1.0,0.0,0.0,0.0,4.362917769360821
260,261,1216.5046,0.1268617479950343,0.06854899685541674,0.027271191576258735,0.0,0.7773180635732904,1.1184923652995469
250,250,1300.42227,0.0,0.0,0.0,0.0,1.0,0.0
259,0,513.235,0.0,0.0,0.0,0.0,1.0,
253,392,,,,,,,13.57729966564798
261,545,,,,,,,22.92919378909882
251,392,,,,,,,11.359487931119318
251,660,,,,,,,3.273488014937535
264,264,,,,,,,0.0
264,48,,,,,,,12.967563837560853
255,255,715.70229,0.0,0.0,0.12305365126049829,0.0,0.8769463487395016,0.0
253,254,,,,,,,0.5608355873951099
253,660,,,,,,,4.67011917799917
260,20,512.4141999999999,0.0,1.0,0.0,0.0,0.0,13.45217152926199
264,36,,,,,,,11.362714118339644
264,47,,,,,,,12.38585738904753
263,508,36.671079999999996,0.0,1.0,0.0,0.0,0.0,15.798112864694705
263,712,49.31895,0.0,1.0,0.0,0.0,0.0,7.01710848475691
263,762,49.31895,0.0,1.0,0.0,0.0,0.0,5.903375883781467
263,176,49.31895,0.0,1.0,0.0,0.0,0.0,5.125466141324924
263,247,81.52528,0.0,0.0,0.0,0.0,1.0,1.2990914855955318
263,0,1211.13216,0.5445517192772752,0.10235736783671899,0.08237031704285683,0.0,0.27072059584314895,
660,174,262.7721,0.0,1.0,0.0,0.0,0.0,2.4352118439860173
660,660,1538.2507,0.0,0.3165261033198295,0.0,0.0,0.6834738966801706,0.0
660,249,207.6244,0.0,1.0,0.0,0.0,0.0,2.95899116633857
660,248,281.775,0.0,0.0,1.0,0.0,0.0,0.6548840386848734
250,0,907.68089,0.0,0.29699600704384116,0.03511772733256508,0.0,0.6678862656235938,
251,116,65.50329,0.0,1.0,0.0,0.0,0.0,3.5155970177127154
251,668,95.82722,0.0,1.0,0.0,0.0,0.0,21.42843973203985
252,251,101.0547,0.0,0.0,0.0,0.0,1.0,1.2083052760664008
253,0,1008.4901199999999,0.0,0.1275065044762164,0.1928595988625055,0.0,0.6796338966612783,
260,288,146.3447,0.0,1.0,0.0,0.0,0.0,16.502907366607882
251,111,97.53866,0.0,0.0,1.0,0.0,0.0,2.80069660108059
261,524,73.3852,0.0,1.0,0.0,0.0,0.0,18.43061082360975
667,264,,,,,,,19.450518568694616
264,536,,,,,,,
261,227,88.05471,0.0,1.0,0.0,0.0,0.0,6.004007145022546
261,113,125.5829,0.0,0.0,1.0,0.0,0.0,2.67807181141335
250,54,312.9209,0.0,1.0,0.0,0.0,0.0,10.316455700871668
253,42,,,,,,,15.06220873379619
253,312,,,,,,,21.45877171262671
250,22,316.2363,0.0,1.0,0.0,0.0,0.0,16.069761789727306
250,566,,,,,,,17.393696774542697
0,261,241.2658,0.0,0.0,1.0,0.0,0.0,
261,661,494.38710000000003,0.0,0.0,1.0,0.0,0.0,1.7601215732206654
661,261,241.2658,0.0,0.0,1.0,0.0,0.0,1.7601215732206654
260,262,328.468,0.5952372833883361,0.40476271661166385,0.0,0.0,0.0,2.2917579195941946
253,38,359.1838,0.0,1.0,0.0,0.0,0.0,13.202034696187953
263,312,242.4179,1.0,0.0,0.0,0.0,0.0,18.738007528062827
263,248,,,,,,,0.9943713218124463
263,263,2446.0783300000007,0.0,0.0,0.0,0.0,1.0,0.0
251,631,,,,,,,9.016222381361056
263,24,126.0868,0.0,1.0,0.0,0.0,0.0,10.284661855567478
263,195,132.9648,0.0,1.0,0.0,0.0,0.0,5.295135300013
261,498,,,,,,,15.865915208131897
258,250,,,,,,,1.2662213665107815
251,262,,,,,,,1.7671829422057794
253,44,116.5996,0.0,1.0,0.0,0.0,0.0,14.493870422915489
659,659,70.68533000000001,0.0,0.0,1.0,0.0,0.0,0.0
260,662,70.68533000000001,0.0,1.0,0.0,0.0,0.0,2.0381741723502564
49,260,352.5909,0.0,1.0,0.0,0.0,0.0,12.497846568251543
264,274,475.3323,0.0,1.0,0.0,0.0,0.0,15.240629703573587
261,23,161.1179,0.0,1.0,0.0,0.0,0.0,13.621981318719303
261,179,196.8568,0.0,0.0,1.0,0.0,0.0,2.6645891518308367
253,211,155.0464,0.0,1.0,0.0,0.0,0.0,3.62270376901399
258,258,,,,,,,0.0
258,221,103.3849,0.0,1.0,0.0,0.0,0.0,11.385588726178064
258,760,,,,,,,5.021435164706158
258,183,126.3175,0.0,1.0,0.0,0.0,0.0,5.6992903428290225
263,259,321.5732,0.0,1.0,0.0,0.0,0.0,3.5536837347314845
259,225,,,,,,,8.763784584262167
253,41,64.23368,0.0,1.0,0.0,0.0,0.0,16.739115258829997
259,648,,,,,,,8.07053089737634
259,291,,,,,,,19.526944919518616
261,278,,,,,,,13.67140601379588
260,740,,,,,,,
260,663,,,,,,,0.8798137152122815
264,537,167.5543,0.0,1.0,0.0,0.0,0.0,
260,687,,,,,,,6.16581602250162
253,146,75.94775,0.0,1.0,0.0,0.0,0.0,22.643615453960106
261,646,91.73865,0.0,1.0,0.0,0.0,0.0,6.441578405610194
261,16,73.3852,0.0,1.0,0.0,0.0,0.0,11.917607194990188
261,103,379.57809999999995,0.0,0.0,0.0,0.0,1.0,0.7625290358313553
258,251,752.11076,0.0,0.13527063487298063,0.7715071115323492,0.0,0.09322225359467003,1.2436076994530583
250,697,89.3349,0.0,1.0,0.0,0.0,0.0,4.836071245728901
264,34,,,,,,,13.123447984783239
260,54,94.58376,0.0,1.0,0.0,0.0,0.0,8.739221621752463
260,252,231.15407,0.0,0.0,0.0,0.0,1.0,1.1114053778735082
251,7,71.1469,0.0,1.0,0.0,0.0,0.0,15.126766474321764
251,258,198.60485999999997,0.0,0.0,0.0,0.0,1.0,1.2436076994530583
261,304,82.94884,0.0,1.0,0.0,0.0,0.0,16.507734377586385
261,36,88.05471,0.0,1.0,0.0,0.0,0.0,11.149607317935132
261,116,550.0842,0.0,0.23129222762624338,0.0,0.0,0.7687077723737566,1.3890902080529273
253,250,,,,,,,2.020635505446458
253,261,,,,,,,4.526515199215298
258,461,,,,,,,10.50357373374876
261,537,,,,,,,
250,447,212.4251,1.0,0.0,0.0,0.0,0.0,14.505083758105787
260,0,1118.07507,0.3583304115706649,0.40123745894808294,0.0,0.0,0.24043212948125206,
660,260,,,,,,,1.3036998806185056
260,298,,,,,,,22.69231445112481
250,298,92.62546,0.0,1.0,0.0,0.0,0.0,25.03968219461801
250,111,,,,,,,3.03904009357943
264,487,167.5543,0.0,1.0,0.0,0.0,0.0,7.93095142655215
456,250,89.3349,0.0,1.0,0.0,0.0,0.0,11.976547202353132
260,508,822.5197000000001,0.0,1.0,0.0,0.0,0.0,15.9129880068115
0,264,250.26914999999997,0.0,0.6409008061920537,0.0,0.0,0.3590991938079464,
264,0,410.52927,0.0,0.0,0.4666676264033501,0.0,0.5333323735966501,
248,263,110.8134,0.0,0.0,0.0,0.0,1.0,0.9943713218124463
264,374,63.860240000000005,0.0,1.0,0.0,0.0,0.0,6.891959113883194
260,263,205.1239,0.0,0.0,1.0,0.0,0.0,1.1303368075671023
702,253,,,,,,,5.49611161896714
255,256,307.2532,1.0,0.0,0.0,0.0,0.0,2.1484610470234333
264,305,79.38786,0.0,1.0,0.0,0.0,0.0,15.87337117174025
264,208,470.11409000000003,0.0,0.0,0.0,0.0,1.0,1.1006172441199003
208,264,49.87265,0.0,0.0,0.0,0.0,1.0,1.1006172441199003
264,286,49.87265,0.0,1.0,0.0,0.0,0.0,14.62182332954327
264,247,860.7566200000001,0.0,0.0,0.0,0.0,1.0,0.9122678121653419
264,38,290.0884,0.0,1.0,0.0,0.0,0.0,9.972583460003925
264,623,145.7185,0.0,1.0,0.0,0.0,0.0,5.14002815852933
261,15,382.894,0.0,1.0,0.0,0.0,0.0,11.953811228810721
257,315,144.4805,1.0,0.0,0.0,0.0,0.0,24.874863254258297
182,770,456.0172,0.0,1.0,0.0,0.0,0.0,7.745851617846364
770,182,426.1834,0.0,1.0,0.0,0.0,0.0,7.745851617846364
253,252,631.1638,0.0,0.4058962190163631,0.5941037809836369,0.0,0.0,3.3315886579567815
253,34,78.5715,0.0,1.0,0.0,0.0,0.0,16.339554319313002
253,248,88.28163,0.0,1.0,0.0,0.0,0.0,4.1689302942482005
259,507,97.66774000000001,0.0,1.0,0.0,0.0,0.0,17.9509847708369
259,633,164.1763,0.0,1.0,0.0,0.0,0.0,8.851623207181744
259,591,108.7643,0.0,1.0,0.0,0.0,0.0,19.276994699902595
264,15,,,,,,,12.860683883951877
264,248,531.8864000000001,0.0,1.0,0.0,0.0,0.0,1.2982183414003818
250,182,32.28772,0.0,1.0,0.0,0.0,0.0,5.745631722775851
263,640,149.2203,0.0,1.0,0.0,0.0,0.0,9.220611896334953
261,263,43.05669,0.0,1.0,0.0,0.0,0.0,2.2461059660526077
261,247,193.96505,0.0,1.0,0.0,0.0,0.0,3.0393406929591626
0,260,99.08368,0.0,0.3314974776875465,0.0,0.0,0.6685025223124534,
251,13,,,,,,,15.409913681120656
251,122,,,,,,,14.955094801268146
253,671,,,,,,,23.165077569555827
264,494,129.6907,1.0,0.0,0.0,0.0,0.0,13.682393647980415
264,593,169.1474,0.0,1.0,0.0,0.0,0.0,14.967660179528695
263,717,178.3281,0.0,1.0,0.0,0.0,0.0,6.648025695310131
253,251,41.43417,0.0,1.0,0.0,0.0,0.0,2.225072346942739
253,257,38.68885,0.0,0.0,1.0,0.0,0.0,2.7117727056806196
209,4,378.177,0.0,1.0,0.0,0.0,0.0,15.23955683055725
250,2,147.98155,0.0,1.0,0.0,0.0,0.0,16.975030269100493
250,288,50.96679,0.0,1.0,0.0,0.0,0.0,19.04411108694946
260,18,493.8544,0.0,1.0,0.0,0.0,0.0,13.401541952152009
253,321,,,,,,,21.509137507657382
260,129,118.3281,0.0,1.0,0.0,0.0,0.0,12.017038044756502
259,623,,,,,,,7.596007726002496
259,259,,,,,,,0.0
103,261,147.6866,0.0,0.0,0.0,0.0,1.0,0.7625290358313553
261,104,,,,,,,2.1921411561047055
255,251,224.8465,0.0,0.0,0.0,0.0,1.0,4.376556748752681
251,681,65.50329,0.0,1.0,0.0,0.0,0.0,23.82945494618293
251,688,,,,,,,4.541064538364279
260,184,,,,,,,4.770175068507654
253,355,,,,,,,17.370716794737167
259,781,326.8562,0.0,1.0,0.0,0.0,0.0,8.583775170283284
261,683,,,,,,,18.475014639175562
250,263,319.0664,0.0,1.0,0.0,0.0,0.0,2.7682409941823796
263,250,97.2252,0.0,1.0,0.0,0.0,0.0,2.7682409941823796
250,301,157.9485,0.0,1.0,0.0,0.0,0.0,24.930846892891232
250,262,298.9892,0.0,0.6026899968293169,0.3973100031706831,0.0,0.0,2.0575993728134594
250,252,584.9839,1.0,0.0,0.0,0.0,0.0,1.7457555496888357
252,250,349.09590000000003,0.6526593408859858,0.3473406591140142,0.0,0.0,0.0,1.7457555496888357
250,259,,,,,,,1.8716787156054895
264,622,272.1272,0.0,0.0,1.0,0.0,0.0,7.852411611597607
253,191,,,,,,,5.847010917410969
253,126,,,,,,,16.31594578670181
254,166,36.98832,0.0,1.0,0.0,0.0,0.0,20.360490651017347
254,685,99.52496,0.0,1.0,0.0,0.0,0.0,3.3211095425092725
253,690,,,,,,,3.3547509198321728
260,240,155.3723,0.0,0.0,0.0,0.0,1.0,2.286522009111745
250,287,105.7254,0.0,1.0,0.0,0.0,0.0,19.70803920070374
254,253,135.73015,0.0,0.0,0.37338970007769096,0.0,0.626610299922309,0.5608355873951099
254,250,455.6663,0.0,0.13103843755836234,0.8689615624416377,0.0,0.0,2.2989508373438547
261,260,160.1946,0.0,0.0,0.0,0.0,1.0,1.1184923652995469
260,705,105.4378,0.0,1.0,0.0,0.0,0.0,6.379382142722335
260,104,200.08411,0.0,0.2811708036185382,0.0,0.0,0.7188291963814618,3.3023510119269597
260,65,143.8263,0.0,1.0,0.0,0.0,0.0,9.73739013614458
258,287,342.0171,0.0,1.0,0.0,0.0,0.0,19.5574915753404
264,376,,,,,,,6.224467577260453
260,250,,,,,,,2.612882067126676
253,24,35.89541,0.0,1.0,0.0,0.0,0.0,13.457039550173873
253,143,167.7285,0.0,1.0,0.0,0.0,0.0,25.538378245137505
261,261,104.1318,0.0,0.0,0.0,0.0,1.0,0.0
261,622,92.77894,1.0,0.0,0.0,0.0,0.0,7.61807622512067
260,712,96.95115,0.0,1.0,0.0,0.0,0.0,7.907185057852191
250,184,255.6953,0.0,1.0,0.0,0.0,0.0,7.006346809027026
250,30,87.83402,0.0,1.0,0.0,0.0,0.0,12.39226336681998
250,251,,,,,,,0.6053779348905569
250,177,,,,,,,8.16075211252308
261,660,196.8568,0.0,1.0,0.0,0.0,0.0,1.81910122722433
253,508,,,,,,,18.76185534117301
253,712,,,,,,,4.549841881643972
260,339,146.3447,0.0,1.0,0.0,0.0,0.0,6.007429573404563
259,511,,,,,,,16.325783803556345
260,103,121.47654,0.0,0.3395072826407469,0.6604927173592531,0.0,0.0,1.880960589367976
264,24,,,,,,,10.396497422420103
261,54,88.05471,0.0,1.0,0.0,0.0,0.0,7.702647681362497
251,6,114.9828,0.0,1.0,0.0,0.0,0.0,15.107630871180845
252,313,,,,,,,21.43342377399096
455,30,,,,,,,1.7516978859896757
253,512,72.25433000000001,0.0,1.0,0.0,0.0,0.0,17.249393214159202
253,366,64.37683,0.0,1.0,0.0,0.0,0.0,12.20274546581057
253,48,57.79898000000001,0.0,1.0,0.0,0.0,0.0,16.155554161528872
253,256,344.84143,0.0,0.0,0.7439935508909123,0.0,0.25600644910908765,2.2466805762669546
252,762,278.0836,0.0,1.0,0.0,0.0,0.0,4.0107888306528565
261,224,,,,,,,8.19274363553711
660,264,378.6066,0.0,1.0,0.0,0.0,0.0,1.9520710361275322
264,263,129.0771,0.0,0.0,0.0,0.0,1.0,0.8627347809346915
260,316,,,,,,,21.438183315681115
253,20,,,,,,,16.845001527752693
