origin_zone,destination_zone,trip_count,private,public,other,mixed,non_motorized,distance
793,803,11.88223,0.0,1.0,0.0,0.0,0.0,
799,770,5.66655,1.0,0.0,0.0,0.0,0.0,
801,537,,,,,,,
801,497,,,,,,,
795,760,211.7004,0.0,0.0,1.0,0.0,0.0,
799,376,26.71953,0.0,1.0,0.0,0.0,0.0,
799,760,12.520710000000001,0.0,1.0,0.0,0.0,0.0,
799,795,419.72488,0.0,0.938075436462094,0.06192456353790607,0.0,0.0,
799,65,31.44473,0.0,1.0,0.0,0.0,0.0,
793,818,81.58203999999999,0.13051181362956848,0.0,0.0,0.0,0.8694881863704316,
793,54,10.64742,1.0,0.0,0.0,0.0,0.0,
793,799,194.108,0.0,0.0,0.0,0.0,1.0,
799,774,14.94079,0.0,0.0,1.0,0.0,0.0,
798,391,157.16056,0.0,0.5,0.5,0.0,0.0,
795,778,215.70816000000002,1.0,0.0,0.0,0.0,0.0,
795,419,155.5166,1.0,0.0,0.0,0.0,0.0,
795,803,212.8542,0.0,0.0,1.0,0.0,0.0,
803,444,62.70827,0.0,1.0,0.0,0.0,0.0,
803,48,45.91107,0.0,1.0,0.0,0.0,0.0,
799,799,24.131860000000003,0.4952954310194075,0.0,0.0,0.0,0.5047045689805925,
799,865,,,,,,,
798,766,,,,,,,
793,500,5.6449300000000004,0.0,1.0,0.0,0.0,0.0,
795,0,42.7339,0.0,1.0,0.0,0.0,0.0,
799,675,5.74538,1.0,0.0,0.0,0.0,0.0,
799,999,4.66242,1.0,0.0,0.0,0.0,0.0,
799,511,5.592280000000001,0.0,1.0,0.0,0.0,0.0,
801,639,60.74791,0.0,1.0,0.0,0.0,0.0,
799,20,,,,,,,
798,182,36.063559999999995,1.0,0.0,0.0,0.0,0.0,
182,498,18.16382,0.0,1.0,0.0,0.0,0.0,13.649786034886336
801,0,111.3283,1.0,0.0,0.0,0.0,0.0,
801,803,74.52069,1.0,0.0,0.0,0.0,0.0,
793,15,61.77196,0.0,1.0,0.0,0.0,0.0,
793,35,45.225570000000005,0.0,1.0,0.0,0.0,0.0,
799,14,15.359420000000002,0.0,1.0,0.0,0.0,0.0,
799,27,29.51977,1.0,0.0,0.0,0.0,0.0,
797,0,,,,,,,
799,821,65.97791,0.0,1.0,0.0,0.0,0.0,
795,820,43.20225,0.0,0.0,1.0,0.0,0.0,
795,799,168.4546,0.0,1.0,0.0,0.0,0.0,
803,252,13.07962,1.0,0.0,0.0,0.0,0.0,
798,799,,,,,,,
65,101,,,,,,,14.721989070120589
55,431,21.01817,1.0,0.0,0.0,0.0,0.0,9.916881398354056
62,65,130.5972,1.0,0.0,0.0,0.0,0.0,1.3336428130441482
59,65,241.0547,1.0,0.0,0.0,0.0,0.0,1.9954783718433453
59,60,324.1801,0.0,1.0,0.0,0.0,0.0,1.2402317887370145
55,593,25.50788,0.0,1.0,0.0,0.0,0.0,8.55601733916352
63,400,,,,,,,5.617203597400921
55,295,23.73434,0.0,1.0,0.0,0.0,0.0,17.60295158826717
53,172,63.569959999999995,1.0,0.0,0.0,0.0,0.0,5.2719972163657705
59,2,631.4214,0.0,1.0,0.0,0.0,0.0,7.5516418946493875
68,710,243.0323,0.0,1.0,0.0,0.0,0.0,17.185914488029766
55,287,22.97866,0.0,1.0,0.0,0.0,0.0,13.65844408977344
55,533,27.61127,1.0,0.0,0.0,0.0,0.0,5.1770202084798616
62,126,99.56711999999999,0.0,1.0,0.0,0.0,0.0,5.915054795914104
56,48,66.44706,0.0,1.0,0.0,0.0,0.0,7.37547793158905
56,288,196.7077,0.0,1.0,0.0,0.0,0.0,13.463410318838912
56,126,152.6899,0.0,1.0,0.0,0.0,0.0,4.254346512348657
53,167,38.84837,0.0,1.0,0.0,0.0,0.0,10.841625641462386
56,35,128.7336,0.0,1.0,0.0,0.0,0.0,7.792186774972248
59,403,95.1307,0.0,1.0,0.0,0.0,0.0,3.104232001188614
53,183,355.8099,0.0,0.0,1.0,0.0,0.0,4.118533602101262
53,184,299.743,0.0,0.0,1.0,0.0,0.0,3.986796358507404
60,316,19.107120000000002,0.0,1.0,0.0,0.0,0.0,21.69851170481176
55,20,84.80475,0.0,1.0,0.0,0.0,0.0,7.698527556580431
55,307,50.41176,0.0,1.0,0.0,0.0,0.0,15.22669381534566
61,56,175.6507,0.0,0.0,0.0,0.0,1.0,2.44832941529491
55,188,23.73434,0.0,1.0,0.0,0.0,0.0,7.81213571417831
188,172,23.73434,0.0,1.0,0.0,0.0,0.0,0.49869101243248426
55,292,21.01817,0.0,1.0,0.0,0.0,0.0,15.546626317464195
55,441,25.545289999999998,0.0,1.0,0.0,0.0,0.0,11.755764310196117
55,524,21.33994,0.0,1.0,0.0,0.0,0.0,7.543558587715553
55,331,25.26924,0.0,1.0,0.0,0.0,0.0,22.77757024629389
56,498,392.4312,0.0,1.0,0.0,0.0,0.0,11.955286483815152
66,517,118.9499,1.0,0.0,0.0,0.0,0.0,6.711382088798847
56,517,,,,,,,6.106262513721681
56,54,,,,,,,3.928210323830717
141,15,363.5661,0.0,1.0,0.0,0.0,0.0,4.62128646947496
62,501,182.69658,1.0,0.0,0.0,0.0,0.0,11.354283881374963
55,288,26.19399,0.0,1.0,0.0,0.0,0.0,13.553260229151258
53,48,14.889579999999999,0.0,1.0,0.0,0.0,0.0,9.017629854750018
55,35,21.01817,0.0,1.0,0.0,0.0,0.0,8.036590094919525
53,401,603.665,1.0,0.0,0.0,0.0,0.0,5.4343811358507965
61,611,139.9807,0.0,1.0,0.0,0.0,0.0,10.963937582398207
55,408,29.07712,0.0,0.0,0.0,0.0,1.0,3.7857396031954766
62,392,93.52197,0.0,0.0,0.0,0.0,1.0,4.689648357555204
53,64,25.39386,0.0,0.0,0.0,0.0,1.0,2.4908950663868095
53,53,20.34821,0.0,0.0,0.0,0.0,1.0,0.0
53,429,20.34821,1.0,0.0,0.0,0.0,0.0,11.373825027151351
66,167,301.4114,1.0,0.0,0.0,0.0,0.0,9.604603487368092
64,355,594.3015,0.0,0.0,0.0,0.0,1.0,6.255865166476924
55,122,21.01817,0.0,1.0,0.0,0.0,0.0,3.3014080623827597
55,48,35.4998,0.5,0.5,0.0,0.0,0.0,7.460671459669575
66,59,82.11256999999999,0.0,0.0,0.0,0.0,1.0,1.3946587280588658
59,417,63.0111,0.0,1.0,0.0,0.0,0.0,1.4907492580840764
65,511,,,,,,,11.820642266117925
63,429,822.2625,1.0,0.0,0.0,0.0,0.0,12.040275741033783
55,67,21.33994,0.0,0.0,0.0,0.0,1.0,1.485707412086941
55,65,48.632509999999996,1.0,0.0,0.0,0.0,0.0,3.07079224984322
53,174,200.0029,0.0,0.0,1.0,0.0,0.0,5.738926971643967
65,410,,,,,,,3.18481602896335
65,537,,,,,,,
82,40,273.4706,0.0,1.0,0.0,0.0,0.0,5.518515446853294
74,297,73.44185999999999,0.0,1.0,0.0,0.0,0.0,16.45466449358058
71,130,,,,,,,4.173222540206257
73,500,242.7034,0.0,1.0,0.0,0.0,0.0,10.859233087311358
79,287,232.5409,0.0,1.0,0.0,0.0,0.0,14.297985866119205
78,79,,,,,,,0.6025537871251581
72,504,48.00654,0.0,0.0,0.0,1.0,0.0,13.751242855072041
78,542,182.6979,0.0,0.0,0.0,0.0,1.0,9.187149544108708
75,562,213.6948,0.0,0.0,0.0,0.0,1.0,2.878573095298606
69,480,,,,,,,20.90517362058483
72,53,167.508,0.0,1.0,0.0,0.0,0.0,9.97968909309021
77,307,173.009,0.0,1.0,0.0,0.0,0.0,17.699741113795177
78,495,233.2275,0.0,1.0,0.0,0.0,0.0,12.081171077361319
82,22,108.0647,1.0,0.0,0.0,0.0,0.0,9.034164157253251
77,999,251.469,0.0,1.0,0.0,0.0,0.0,
79,69,427.0566,1.0,0.0,0.0,0.0,0.0,1.9835520535765112
71,429,331.4143,1.0,0.0,0.0,0.0,0.0,10.898296396036832
79,78,1288.973,0.0,1.0,0.0,0.0,0.0,0.6025537871251581
73,652,99.36095,0.0,1.0,0.0,0.0,0.0,12.196264792986149
73,278,95.89907,0.0,1.0,0.0,0.0,0.0,15.639509552770392
73,48,102.6923,0.0,1.0,0.0,0.0,0.0,8.183651294017968
82,503,157.0722,0.0,1.0,0.0,0.0,0.0,11.80314902147842
82,120,216.363,0.0,1.0,0.0,0.0,0.0,5.272328699694769
82,13,134.6829,0.0,1.0,0.0,0.0,0.0,7.867765201476855
80,490,146.6808,0.0,1.0,0.0,0.0,0.0,18.035764321405324
77,429,,,,,,,15.012592936456173
73,0,242.7034,0.0,1.0,0.0,0.0,0.0,
69,612,147.8935,0.0,1.0,0.0,0.0,0.0,2.8818348989432336
81,348,,,,,,,2.494615858977118
73,542,,,,,,,8.94107819445458
71,283,,,,,,,14.959313926180831
71,500,,,,,,,10.181633521886896
73,497,95.89907,0.0,1.0,0.0,0.0,0.0,11.619777632590662
71,167,203.1723,0.0,1.0,0.0,0.0,0.0,6.77701383549531
77,325,142.0199,0.0,1.0,0.0,0.0,0.0,22.550421672494103
76,35,,,,,,,8.693443847929887
77,126,,,,,,,8.424479561159197
71,390,281.4883,0.0,0.0,1.0,0.0,0.0,9.207974880254486
72,65,58.2458,1.0,0.0,0.0,0.0,0.0,9.194419941755983
81,437,171.5851,0.0,1.0,0.0,0.0,0.0,13.931855599236325
75,560,321.7928,0.0,0.0,1.0,0.0,0.0,1.7236958425899593
69,558,427.8548,0.0,0.0,1.0,0.0,0.0,2.478858106221601
77,12,393.6522,0.0,1.0,0.0,0.0,0.0,10.146830291137626
77,147,393.6522,1.0,0.0,0.0,0.0,0.0,14.806180757853676
77,618,393.6522,0.0,1.0,0.0,0.0,0.0,2.8148247917241753
74,126,128.761,0.0,1.0,0.0,0.0,0.0,5.2869373784747395
73,539,,,,,,,4.920434167577458
73,297,,,,,,,17.7098407924197
79,19,,,,,,,9.394158684896366
79,54,,,,,,,11.723889346195477
75,423,,,,,,,12.886561551500108
78,292,331.9929,0.0,1.0,0.0,0.0,0.0,17.239892151376733
69,290,307.0716,0.0,1.0,0.0,0.0,0.0,14.376494056015439
69,566,269.5572,0.0,1.0,0.0,0.0,0.0,3.9742237946320045
78,6,175.6531,0.0,1.0,0.0,0.0,0.0,8.039178185120361
77,277,251.469,0.0,1.0,0.0,0.0,0.0,20.896533689862267
81,79,,,,,,,0.5346205219675917
72,297,60.61082,0.0,1.0,0.0,0.0,0.0,18.817639665295804
82,327,,,,,,,22.17962188504886
80,429,,,,,,,11.67242963065626
82,82,,,,,,,0.0
71,367,186.1517,0.0,1.0,0.0,0.0,0.0,14.535542850728849
71,290,219.1684,0.0,1.0,0.0,0.0,0.0,13.229732989507452
78,314,135.9154,0.0,1.0,0.0,0.0,0.0,20.602832157566013
79,539,307.9208,0.0,1.0,0.0,0.0,0.0,4.533615369500036
76,797,235.7743,1.0,0.0,0.0,0.0,0.0,
79,72,187.2398,0.0,0.0,0.0,0.0,1.0,0.996441755807378
79,494,146.1438,0.0,1.0,0.0,0.0,0.0,11.195682916683543
73,237,156.3488,0.0,1.0,0.0,0.0,0.0,14.877507480902109
80,34,220.0445,0.0,1.0,0.0,0.0,0.0,8.67434504360502
73,563,116.9841,0.0,1.0,0.0,0.0,0.0,2.563979048998338
79,141,78.14831,0.0,1.0,0.0,0.0,0.0,7.616909608401594
73,566,,,,,,,3.648542244416917
78,51,298.7291,0.0,1.0,0.0,0.0,0.0,12.533820104567988
78,50,,,,,,,10.137659644670084
70,277,109.1118,0.0,1.0,0.0,0.0,0.0,17.247717282275673
77,151,259.9003,1.0,0.0,0.0,0.0,0.0,10.280757692538293
81,392,100.2658,0.0,1.0,0.0,0.0,0.0,12.931717320935789
82,2,216.363,0.0,1.0,0.0,0.0,0.0,5.944839595090545
82,382,,,,,,,11.325987128861625
80,521,102.2687,0.0,1.0,0.0,0.0,0.0,3.3312441267065136
80,574,168.0509,0.0,0.0,1.0,0.0,0.0,2.9368200757568665
79,392,55.39188000000001,0.0,1.0,0.0,0.0,0.0,12.840723732515228
73,524,149.2635,0.0,0.0,0.0,0.0,1.0,4.26806824833643
82,297,157.0722,0.0,1.0,0.0,0.0,0.0,18.029023079912818
77,72,158.1193,0.0,1.0,0.0,0.0,0.0,2.1625415460435384
69,296,128.4645,0.0,1.0,0.0,0.0,0.0,16.696771948235927
69,495,99.72134,0.0,1.0,0.0,0.0,0.0,10.126058837521791
79,4,210.53255000000001,0.0,1.0,0.0,0.0,0.0,7.202260955671397
73,548,285.7504,0.0,0.0,1.0,0.0,0.0,8.905205100697643
73,73,251.4448,0.0,0.0,0.0,0.0,1.0,0.0
78,4,,,,,,,7.727543382949455
74,498,,,,,,,10.323430315584519
77,71,413.5478,1.0,0.0,0.0,0.0,0.0,4.169838495876238
78,679,,,,,,,18.43214661352589
78,287,225.5993,1.0,0.0,0.0,0.0,0.0,14.896615060753518
73,558,320.3694,0.0,1.0,0.0,0.0,0.0,1.7323207557882074
754,751,120.7864,0.0,1.0,0.0,0.0,0.0,
757,20,962.3797,0.40901797907832016,0.59098202092168,0.0,0.0,0.0,
737,728,79.13209,1.0,0.0,0.0,0.0,0.0,
737,736,155.1018,0.0,1.0,0.0,0.0,0.0,
753,20,152.4843,0.16698702751693126,0.8330129724830688,0.0,0.0,0.0,
753,753,,,,,,,
752,752,121.7301,0.0,1.0,0.0,0.0,0.0,
754,748,54.619859999999996,1.0,0.0,0.0,0.0,0.0,
757,545,410.957,0.0,1.0,0.0,0.0,0.0,
753,35,180.3858,1.0,0.0,0.0,0.0,0.0,
757,500,558.579,0.0,1.0,0.0,0.0,0.0,
757,32,567.5971,0.0,1.0,0.0,0.0,0.0,
751,0,700.8225,0.0,0.0,0.0,0.0,1.0,
751,165,712.137,0.0,1.0,0.0,0.0,0.0,
751,589,212.0533,0.0,1.0,0.0,0.0,0.0,
754,772,771.0801,0.0,1.0,0.0,0.0,0.0,
754,753,,,,,,,
753,754,219.35987,0.0,0.6520859991392227,0.0,0.0,0.34791400086077734,
738,556,,,,,,,
757,753,36.199870000000004,1.0,0.0,0.0,0.0,0.0,
757,751,42.83777,0.0,0.0,0.0,0.0,1.0,
757,441,299.8787,0.0,1.0,0.0,0.0,0.0,
754,669,25.57505,1.0,0.0,0.0,0.0,0.0,
754,167,25.57505,0.0,1.0,0.0,0.0,0.0,
751,748,,,,,,,
753,756,,,,,,,
754,405,104.5828,1.0,0.0,0.0,0.0,0.0,
754,307,98.37708,0.0,1.0,0.0,0.0,0.0,
757,15,61.01045,0.0,1.0,0.0,0.0,0.0,
749,680,,,,,,,
753,44,146.1015,0.0,1.0,0.0,0.0,0.0,
757,167,42.83777,1.0,0.0,0.0,0.0,0.0,
757,494,72.22998,1.0,0.0,0.0,0.0,0.0,
752,216,164.0252,1.0,0.0,0.0,0.0,0.0,
737,593,45.43701,0.0,1.0,0.0,0.0,0.0,
754,754,25.57505,0.0,0.0,0.0,0.0,1.0,
738,746,23.65673,0.0,1.0,0.0,0.0,0.0,
757,757,,,,,,,
751,20,,,,,,,
737,730,1127.997,0.0,1.0,0.0,0.0,0.0,
756,48,43.35309,0.0,1.0,0.0,0.0,0.0,
753,677,26.77034,0.0,1.0,0.0,0.0,0.0,
753,619,,,,,,,
750,464,,,,,,,
738,0,899.2,1.0,0.0,0.0,0.0,0.0,
738,744,,,,,,,
754,29,868.1069,1.0,0.0,0.0,0.0,0.0,
750,756,466.0467,0.0,1.0,0.0,0.0,0.0,
754,125,168.0513,0.0,1.0,0.0,0.0,0.0,
753,593,,,,,,,
753,542,,,,,,,
757,728,42.83777,1.0,0.0,0.0,0.0,0.0,
748,548,462.6876,0.0,1.0,0.0,0.0,0.0,
748,743,462.6877,0.0,0.0,1.0,0.0,0.0,
748,19,462.6877,0.0,1.0,0.0,0.0,0.0,
754,18,106.7527,1.0,0.0,0.0,0.0,0.0,
754,12,209.2391,0.0,1.0,0.0,0.0,0.0,
754,0,176.7376,1.0,0.0,0.0,0.0,0.0,
753,738,,,,,,,
757,153,,,,,,,
753,581,25.23684,1.0,0.0,0.0,0.0,0.0,
753,76,31.10088,0.0,0.0,1.0,0.0,0.0,
753,150,180.3858,1.0,0.0,0.0,0.0,0.0,
738,738,113.83291000000001,0.0,0.33266636159964635,0.0,0.0,0.6673336384003536,
738,511,25.56413,0.0,1.0,0.0,0.0,0.0,
738,20,83.18394,0.0,1.0,0.0,0.0,0.0,
737,15,20.63758,0.0,1.0,0.0,0.0,0.0,
738,297,19.07956,0.0,1.0,0.0,0.0,0.0,
741,18,,,,,,,
738,92,23.65673,0.0,1.0,0.0,0.0,0.0,
745,19,696.4379,0.0,1.0,0.0,0.0,0.0,
745,511,696.4379,0.0,1.0,0.0,0.0,0.0,
738,741,17.98576,0.0,0.0,1.0,0.0,0.0,
738,593,48.486509999999996,0.0,1.0,0.0,0.0,0.0,
738,728,346.94214,0.8780302675252998,0.12196973247470025,0.0,0.0,0.0,
738,129,,,,,,,
738,18,125.2065,0.0,1.0,0.0,0.0,0.0,
738,737,,,,,,,
737,738,70.96507,0.0,0.0,1.0,0.0,0.0,
737,19,29.27773,0.0,1.0,0.0,0.0,0.0,
738,557,504.5833,0.0,1.0,0.0,0.0,0.0,
87,594,362.6775,1.0,0.0,0.0,0.0,0.0,5.385805065742811
87,151,273.4533,1.0,0.0,0.0,0.0,0.0,2.6537069139907943
87,93,379.4185,1.0,0.0,0.0,0.0,0.0,1.633881392731418
87,92,30.4856,0.0,0.0,0.0,0.0,1.0,1.1641711970024566
94,162,34.386140000000005,0.0,1.0,0.0,0.0,0.0,4.738104604056144
91,91,56.41476,0.0,0.0,0.0,0.0,1.0,0.0
97,90,409.3896,0.0,1.0,0.0,0.0,0.0,2.05897937986791
100,307,115.3125,0.0,1.0,0.0,0.0,0.0,11.614681519839761
101,166,107.3499,0.0,1.0,0.0,0.0,0.0,5.314780848458744
98,298,59.65895,0.0,1.0,0.0,0.0,0.0,13.035459938559068
98,31,79.12487,0.0,1.0,0.0,0.0,0.0,8.07807247276295
83,84,,,,,,,0.49901544012426646
100,291,50.47938,0.0,1.0,0.0,0.0,0.0,11.909119685973755
100,360,52.69163,0.0,1.0,0.0,0.0,0.0,17.265317813733347
84,349,81.03355,0.0,1.0,0.0,0.0,0.0,7.104067518282477
89,125,71.07460999999999,0.0,1.0,0.0,0.0,0.0,7.4734887569388135
87,745,37.07501,0.0,0.0,1.0,0.0,0.0,
87,556,30.4856,0.0,1.0,0.0,0.0,0.0,4.56119311714305
98,621,317.4107,0.0,0.0,0.0,0.0,1.0,11.847326718302337
88,733,61.88901,0.0,1.0,0.0,0.0,0.0,
84,91,,,,,,,0.9509268903169209
85,744,576.7948,0.0,1.0,0.0,0.0,0.0,
85,542,576.7948,0.0,1.0,0.0,0.0,0.0,5.522788230355215
85,614,418.622,0.0,1.0,0.0,0.0,0.0,1.4436735204841664
92,99,536.4628,0.0,0.0,0.0,0.0,1.0,1.565195139872083
89,334,,,,,,,14.161800126964758
89,331,,,,,,,13.678357269566844
97,0,,,,,,,
97,297,,,,,,,12.603263533670285
100,0,149.8734,0.0,1.0,0.0,0.0,0.0,
100,469,115.3125,0.0,1.0,0.0,0.0,0.0,16.276528189961816
85,593,131.8703,0.0,0.0,0.0,0.0,1.0,4.519140818305708
89,510,65.92278,0.0,1.0,0.0,0.0,0.0,6.958326886730203
85,495,,,,,,,7.094481265903381
100,125,46.01897,0.0,0.0,0.0,0.0,1.0,8.660104053250949
89,494,,,,,,,6.748949718197645
92,593,,,,,,,6.146461564231994
90,291,275.6049,0.0,1.0,0.0,0.0,0.0,8.30979481222738
90,0,216.2133,0.0,1.0,0.0,0.0,0.0,
95,30,270.1943,0.0,1.0,0.0,0.0,0.0,11.234395786270873
87,15,32.46162,0.0,1.0,0.0,0.0,0.0,7.384049244263904
87,599,32.46162,0.0,1.0,0.0,0.0,0.0,3.9369835003256277
87,166,32.46162,0.0,1.0,0.0,0.0,0.0,3.4198634249821493
93,93,442.3295,0.5282274865230557,0.0,0.0,0.0,0.4717725134769442,0.0
84,7,219.7315,0.0,1.0,0.0,0.0,0.0,6.261801829215898
99,166,,,,,,,2.92641040198183
101,737,169.8575,0.0,0.0,1.0,0.0,0.0,
101,594,84.21651,0.0,1.0,0.0,0.0,0.0,7.296813146337501
101,84,132.0566,0.0,1.0,0.0,0.0,0.0,1.774317488696083
86,0,,,,,,,
83,494,70.71185,0.0,1.0,0.0,0.0,0.0,7.338710672175103
83,495,69.03922,0.0,1.0,0.0,0.0,0.0,8.034762677921398
89,96,192.27982,0.0,0.0,1.0,0.0,0.0,1.4469779090255381
90,537,318.7349,1.0,0.0,0.0,0.0,0.0,
87,13,30.422190000000004,0.0,1.0,0.0,0.0,0.0,6.248887896481395
113,307,,,,,,,20.610237542677034
113,306,,,,,,,21.342883558596313
109,639,605.7103,1.0,0.0,0.0,0.0,0.0,9.852088223051997
109,0,470.7705,1.0,0.0,0.0,0.0,0.0,
113,487,81.111,0.0,1.0,0.0,0.0,0.0,12.238529161387843
107,782,545.5076,1.0,0.0,0.0,0.0,0.0,
117,18,228.6728,1.0,0.0,0.0,0.0,0.0,12.131789869123248
117,24,344.5309,0.0,1.0,0.0,0.0,0.0,8.510527723923287
114,779,,,,,,,1.9048775046433386
114,382,,,,,,,6.107269610776696
107,507,175.2973,1.0,0.0,0.0,0.0,0.0,15.752821344592622
109,119,111.7046,1.0,0.0,0.0,0.0,0.0,0.6010552429265392
113,640,,,,,,,10.76731908333588
497,259,,,,,,,17.783317467449535
112,29,283.9657,0.0,1.0,0.0,0.0,0.0,10.303036452438606
107,50,64.24086,0.0,1.0,0.0,0.0,0.0,11.295474570623602
113,778,,,,,,,6.639891052132136
105,320,564.6863,0.0,1.0,0.0,0.0,0.0,18.30024169862949
110,650,149.29182,1.0,0.0,0.0,0.0,0.0,6.525679149146565
112,0,,,,,,,
112,650,71.34863,0.0,1.0,0.0,0.0,0.0,6.763757732917383
118,537,256.0302,0.0,0.0,1.0,0.0,0.0,
113,53,377.4946,0.0,1.0,0.0,0.0,0.0,8.388087913779996
115,297,71.83083,0.0,1.0,0.0,0.0,0.0,20.824738305990138
116,20,,,,,,,13.006649291492575
111,47,122.4395,1.0,0.0,0.0,0.0,0.0,13.238321628006966
119,745,273.1367,0.0,1.0,0.0,0.0,0.0,
118,20,320.0146,0.0,1.0,0.0,0.0,0.0,15.486466511005855
109,593,104.1053,0.0,1.0,0.0,0.0,0.0,15.652959036319219
109,291,164.7733,0.0,1.0,0.0,0.0,0.0,19.059388177851307
107,381,61.59806,0.0,1.0,0.0,0.0,0.0,8.162498489172915
107,592,72.14559,1.0,0.0,0.0,0.0,0.0,14.446106155769893
112,184,73.22332,0.0,0.0,1.0,0.0,0.0,4.3112905896458305
103,20,,,,,,,13.082258419412389
103,27,,,,,,,9.416385636744701
113,113,55.256040000000006,0.0,0.0,0.0,0.0,1.0,0.0
113,650,,,,,,,8.166685317074917
105,10,,,,,,,11.769232821035184
113,287,321.4931,0.0,1.0,0.0,0.0,0.0,19.76158932967866
113,356,376.5427,0.0,1.0,0.0,0.0,0.0,15.457370950203691
113,29,238.5046,0.0,1.0,0.0,0.0,0.0,11.720973042325062
113,677,81.111,0.0,1.0,0.0,0.0,0.0,21.53952910177505
113,0,223.10167,0.0,1.0,0.0,0.0,0.0,
116,109,126.2738,0.0,0.0,0.0,0.0,1.0,1.6964867397861543
110,291,52.451480000000004,0.0,1.0,0.0,0.0,0.0,18.49988590243543
113,639,65.43788,0.0,1.0,0.0,0.0,0.0,10.819432373122599
113,48,237.9032,0.0,1.0,0.0,0.0,0.0,14.752060713164413
116,760,225.0403,1.0,0.0,0.0,0.0,0.0,5.282059801761315
109,555,82.42604,0.0,1.0,0.0,0.0,0.0,23.047644471837067
109,174,154.8713,0.0,1.0,0.0,0.0,0.0,3.437109996023939
113,325,119.1639,0.0,1.0,0.0,0.0,0.0,29.11582385979562
119,26,,,,,,,12.197165215473294
119,700,400.9406,0.0,1.0,0.0,0.0,0.0,11.311604883873027
119,778,342.3241,0.0,1.0,0.0,0.0,0.0,5.31653289566945
118,308,66.78355,0.0,1.0,0.0,0.0,0.0,22.50911272188965
112,760,,,,,,,4.660810939049684
112,464,,,,,,,9.375616971465996
112,544,,,,,,,24.589462447830122
118,563,,,,,,,16.986929077218957
108,302,219.0187,0.0,1.0,0.0,0.0,0.0,25.355647243519954
107,115,46.65489,0.0,0.0,1.0,0.0,0.0,1.0246780240928306
112,45,64.64480999999999,0.0,1.0,0.0,0.0,0.0,11.031131559596876
113,820,271.3072,0.0,0.0,1.0,0.0,0.0,
113,683,103.5722,0.0,1.0,0.0,0.0,0.0,20.96633173130785
113,177,130.1041,0.0,1.0,0.0,0.0,0.0,7.068553350301531
119,113,,,,,,,1.363464850410776
112,324,68.61604,0.0,1.0,0.0,0.0,0.0,25.683005585638746
112,511,55.86226,0.0,1.0,0.0,0.0,0.0,14.919033339086752
112,779,66.37865,0.0,0.0,0.0,1.0,0.0,3.4691193964337668
118,47,216.0635,0.0,1.0,0.0,0.0,0.0,14.304061564403879
118,32,228.6595,0.0,1.0,0.0,0.0,0.0,15.159924013772127
118,11,158.3941,0.0,1.0,0.0,0.0,0.0,14.800643388123337
111,807,334.1066,1.0,0.0,0.0,0.0,0.0,
